field_combination,summary_value,request_count,fill_rate
zip:75424,4880,242928,0.020088256602779426
zip:75426,3976,185786,0.021400966703626755
zip:75428,1002,12626,0.07936005068905433
zip:75432,382,3010,0.12691029900332226
zip:75437,1204,54354,0.022151083636898848
zip:75440,767,77709,0.009870156609916483
zip:75442,1326,23676,0.05600608210846427
zip:75447,133,2233,0.05956112852664577
zip:75452,5854,322294,0.01816354012175219
zip:75453,370,31603,0.01170774926431035
zip:75454,8095,391385,0.02068295923451333
zip:75455,7316,760155,0.009624352928021258
zip:75457,285,9029,0.031564957359619006
zip:75460,12855,717784,0.017909287473668958
zip:75462,33,2203,0.014979573309123922
zip:75472,98,9951,0.009848256456637524
zip:75474,5944,95416,0.06229563175987256
zip:75480,578,41833,0.01381684316209691
zip:75482,8557,447266,0.019131791819633058
zip:75490,3481,123882,0.028099320320950583
zip:75491,73,10523,0.006937185213342203
zip:75494,1475,162062,0.0091014549987042
zip:75495,2153,269381,0.007992397385116248
zip:75497,689,44425,0.015509285312324142
zip:75501,36748,4146197,0.008863061740674647
zip:75503,24624,2525229,0.009751194842131149
zip:75504,5664,534314,0.010600508315335178
zip:75551,3556,449528,0.007910519478208254
zip:75556,65,21807,0.0029806942724813134
zip:75559,154,20263,0.007600059221240685
zip:75563,39,7535,0.005175846051758461
zip:75568,82,17390,0.004715353651523865
zip:75569,582,48350,0.01203722854188211
zip:75570,2428,361228,0.006721516604471414
zip:75572,794,15665,0.05068624321736355
zip:75574,64,93510,0.0006844187787402417
zip:75599,538,135656,0.003965913781918971
zip:75601,2432,264256,0.009203196899975782
zip:75602,2796,312743,0.00894024806310613
zip:75603,3705,182372,0.02031561862566622
zip:75604,18837,1362504,0.013825280512937944
zip:75605,29965,2210178,0.013557731549223637
zip:75633,2877,407806,0.007054825088399877
zip:75638,958,95086,0.010075089918600004
zip:75640,403,35889,0.011229067402268105
zip:75644,5425,618604,0.00876974607341692
zip:75645,4347,375134,0.011587859271620274
zip:75647,1911,123366,0.015490491707601771
zip:75650,426,35430,0.012023708721422523
zip:75652,6896,599390,0.011505030113949181
zip:75654,11518,790359,0.014573124365003751
zip:75657,405,52152,0.00776576161988035
zip:75662,14262,938191,0.01520159541074259
zip:75670,9793,606691,0.01614166025208879
zip:75672,7843,828100,0.009471078372177272
zip:75686,2691,324961,0.008280993719246309
zip:75691,237,12043,0.01967948185668023
zip:75693,1917,135852,0.014110944262874304
zip:75701,12883,786428,0.01638166494580559
zip:75702,10603,839727,0.012626722732507112
zip:75703,24465,1877386,0.013031417087375746
zip:75704,793,14213,0.055793991416309016
zip:75705,798,78194,0.010205386602552626
zip:75707,1944,85836,0.02264784006710471
zip:75708,5,335,0.014925373134328358
zip:75709,512,75415,0.006789100311609096
zip:75751,7096,299349,0.023704772690070788
zip:75752,170,2162,0.0786308973172988
zip:75754,2954,87903,0.0336052239400248
zip:75755,266,23639,0.011252591057151318
zip:75756,261,5085,0.05132743362831858
zip:75757,3585,309364,0.01158829081599669
zip:75758,2038,93669,0.021757465116527347
zip:75762,8390,771324,0.010877400417982587
zip:75763,144,19172,0.007510953473815982
zip:75765,1382,281300,0.0049129043725559905
zip:75766,5055,413239,0.012232630511640964
zip:75770,171,49886,0.003427815419155675
zip:75771,5413,413039,0.013105299983778771
zip:75773,1440,97977,0.014697326923665759
zip:75778,1814,110927,0.01635309708186465
zip:75783,2826,387218,0.007298214442510421
zip:75785,25,4722,0.0052943667937314694
zip:75790,659,103276,0.0063809597583175184
zip:75791,1161,43921,0.026433824366476174
zip:75792,2,233,0.008583690987124463
zip:75801,19536,1348230,0.014490109254355711
zip:75803,3013,240640,0.012520777925531915
zip:75831,5456,358972,0.015198957021717571
zip:75835,5635,592562,0.00950955343069586
zip:75838,152,25462,0.005969680307909827
zip:75839,2116,132070,0.016021806617702732
zip:75840,3696,211991,0.017434702416612026
zip:75846,321,12187,0.02633954213506195
zip:75852,22,2898,0.00759144237405107
zip:75853,66,3561,0.018534119629317607
zip:75855,75,1368,0.05482456140350877
zip:75859,395,10525,0.03752969121140143
zip:75861,310,21644,0.01432267603030863
zip:75862,5968,443140,0.013467527192309429
zip:75901,6971,495447,0.014070122535811096
zip:75904,21980,1911444,0.01149915979751434
zip:75925,93,6080,0.015296052631578948
zip:75929,272,15928,0.017076845806127575
zip:75935,3263,511204,0.00638297039929265
zip:75938,47,6731,0.006982617738820383
zip:75946,753,147291,0.005112328655518667
zip:75948,4025,425768,0.009453505195317638
zip:75949,1389,72752,0.0190922586320651
zip:75951,7642,694752,0.010999608493390448
zip:75954,19,4223,0.004499171205304286
zip:75956,781,17056,0.04579033771106942
zip:75960,887,73505,0.012067206312495748
zip:75961,1686,210025,0.008027615760028568
zip:75964,8752,659606,0.013268526969130057
zip:75965,7185,673401,0.010669719825185884
zip:75969,47,8587,0.0054733900081518575
zip:75972,120,7301,0.016436104643199563
zip:75979,3017,226504,0.013319853071027444
zip:76001,23903,879105,0.0271901536221498
zip:76002,16862,719805,0.023425788928946034
zip:76005,174,13237,0.013144972425776233
zip:76006,11872,526484,0.02254959315002925
zip:76008,3127,68734,0.045494224110338405
zip:76009,4088,261709,0.015620402813812287
zip:76010,34554,1565709,0.022069235087746192
zip:76011,14609,683689,0.021367902657494855
zip:76012,6940,282335,0.024580728567127702
zip:76013,47951,2130796,0.022503796703203873
zip:76014,10431,326331,0.031964477784825834
zip:76015,273,33897,0.00805381007168776
zip:76016,4221,215448,0.019591734432438453
zip:76017,31981,1388345,0.023035340639394386
zip:76018,14449,597307,0.02419024052957692
zip:76020,25895,1369754,0.018904854448316997
zip:76021,28198,1136735,0.024806133355619382
zip:76022,184,9143,0.020124685551788254
zip:76028,21841,1055230,0.02069785733915829
zip:76031,1167,45279,0.025773537401444377
zip:76033,9034,487422,0.018534247530886994
zip:76034,1085,14882,0.0729068673565381
zip:76036,27059,1088392,0.024861446978662098
zip:76039,23329,984474,0.023696918354369947
zip:76040,4212,177665,0.023707539470351504
zip:76043,581,52480,0.011070884146341463
zip:76044,1956,90680,0.021570357300397
zip:76048,5357,198000,0.027055555555555555
zip:76049,13060,650753,0.020069058459968682
zip:76050,457,16098,0.028388619704311096
zip:76051,6691,225447,0.029678815863595435
zip:76052,15671,755748,0.020735747894800913
zip:76053,9670,462156,0.020923670795142766
zip:76054,3383,78816,0.042922756800649615
zip:76055,530,38874,0.01363379122292535
zip:76058,6930,289397,0.023946343604114764
zip:76059,922,35231,0.02617013425676251
zip:76060,152,6315,0.024069675376088676
zip:76063,39820,1560171,0.025522843329353
zip:76065,13601,458663,0.029653580079491915
zip:76067,5417,361952,0.0149660728494386
zip:76071,698,15621,0.044683438960373856
zip:76073,13,3964,0.003279515640766902
zip:76078,920,24348,0.03778544438968293
zip:76082,780,31904,0.024448345035105314
zip:76084,6626,274271,0.024158587674234608
zip:76085,228,6876,0.03315881326352531
zip:76086,4537,196792,0.023054798975568114
zip:76087,26309,1235633,0.02129192082114997
zip:76088,18333,809011,0.02266100213717737
zip:76092,4708,224438,0.02097683992906727
zip:76102,1616,46279,0.0349186456059984
zip:76103,238,3230,0.07368421052631578
zip:76104,2,1399,0.0014295925661186562
zip:76105,3865,195172,0.019803045518824423
zip:76106,7184,323199,0.022227791546384736
zip:76107,21814,791259,0.027568722757023933
zip:76108,89210,3867817,0.023064689978869218
zip:76109,11374,348574,0.03263008715509476
zip:76110,2029,60169,0.03372168392361515
zip:76111,2442,118893,0.020539476672301986
zip:76112,36853,1991459,0.018505527856712087
zip:76114,2520,208296,0.012098167991704113
zip:76115,2106,41891,0.05027332839989496
zip:76116,17287,789659,0.021891727948392913
zip:76117,3139,112401,0.02792679780429
zip:76118,3326,118438,0.028082203346898798
zip:76119,26144,1377118,0.01898457503278586
zip:76120,5207,214607,0.024262955076022684
zip:76123,36875,1407868,0.026192086189898486
zip:76126,5533,358894,0.015416808305516392
zip:76131,26630,1030322,0.02584628883009389
zip:76132,9345,330607,0.02826618916114904
zip:76133,41147,1537833,0.026756481360459817
zip:76134,30007,1102319,0.027221702610587317
zip:76135,3573,147718,0.024187979799347406
zip:76137,19712,881847,0.022353083924989255
zip:76140,8244,455886,0.018083468235479922
zip:76148,15308,506363,0.030231276771802047
zip:76155,12219,646459,0.01890143071718392
zip:76164,3,1117,0.0026857654431512983
zip:76177,5243,202652,0.025871938100783608
zip:76179,35926,1598946,0.022468551158075382
zip:76180,14274,649415,0.021979781803623262
zip:76182,12425,546829,0.022721911237333792
zip:76195,1258,133305,0.009437005363639773
zip:76201,7634,232133,0.032886319480642565
zip:76203,147,21294,0.006903353057199211
zip:76205,4784,107420,0.044535468255445916
zip:76207,5414,232099,0.023326253021340032
zip:76208,5564,165307,0.03365858675071231
zip:76209,9093,444757,0.020444872143664968
zip:76210,10068,585048,0.017208844402510564
zip:76226,4419,271203,0.016294067543500625
zip:76227,45672,1355112,0.03370348723943113
zip:76228,59,8216,0.007181110029211295
zip:76230,1921,127353,0.015084057697894828
zip:76233,1317,126528,0.010408763277693476
zip:76234,5958,276947,0.021513141503608994
zip:76240,3410,202694,0.01682338895083229
zip:76244,39958,1638013,0.024394189789702522
zip:76247,11275,363110,0.03105119660708876
zip:76248,5526,200578,0.027550379403523815
zip:76249,697,36196,0.019256271411205658
zip:76252,1518,57793,0.02626615680099666
zip:76255,2687,261642,0.010269757913484837
zip:76258,4090,22754,0.17974861562802144
zip:76259,1113,36425,0.030555936856554566
zip:76262,6520,363157,0.017953667422079156
zip:76265,492,36696,0.013407455853499018
zip:76266,2628,147822,0.017778138572066404
zip:76272,861,39784,0.0216418660768148
zip:76273,171,42637,0.00401060112109201
zip:76301,4540,286945,0.01582184739235742
zip:76302,360,38237,0.009414964563119492
zip:76306,5773,298647,0.019330513951253486
zip:76308,6819,396539,0.017196290907073454
zip:76309,2955,269459,0.010966417896600225
zip:76310,9458,862813,0.010961819073194308
zip:76351,53,13569,0.0039059621195371803
zip:76354,4809,188537,0.02550692967428144
zip:76357,158,13727,0.01151016245355868
zip:76360,1914,77039,0.02484455924921144
zip:76365,688,95258,0.007222490499485607
zip:76366,1,1116,0.0008960573476702509
zip:76367,595,33838,0.017583781547372775
zip:76370,45,2847,0.015806111696522657
zip:76380,1635,235866,0.006931902012159446
zip:76384,5176,256590,0.020172259246268365
zip:76389,42,4384,0.00958029197080292
zip:76401,6907,430568,0.016041600862117016
zip:76424,796,77706,0.010243739222196483
zip:76426,1686,122213,0.013795586394246112
zip:76433,735,32071,0.02291790090736179
zip:76437,832,32360,0.025710754017305316
zip:76442,2609,188726,0.013824274344817354
zip:76443,48,7616,0.0063025210084033615
zip:76446,670,22945,0.02920026149487906
zip:76448,354,25509,0.01387745501587675
zip:76449,340,24769,0.013726835964310227
zip:76450,4510,352433,0.012796758532827517
zip:76457,207,6420,0.032242990654205606
zip:76458,796,33566,0.02371447297860931
zip:76471,108,9526,0.011337392399748058
zip:76472,229,7388,0.030996210070384406
zip:76483,32,5999,0.005334222370395066
zip:76501,1046,36204,0.028891835156336317
zip:76502,39385,2232753,0.017639658305240214
zip:76504,4260,115422,0.0369080417944586
zip:76511,858,31285,0.027425283682275852
zip:76513,12573,714745,0.01759088905833549
zip:76520,15,1964,0.007637474541751527
zip:76522,19058,1201568,0.01586094170284162
zip:76525,682,48285,0.01412446929688309
zip:76527,417,9315,0.044766505636070854
zip:76528,2879,170690,0.016866834612455327
zip:76530,40,4898,0.008166598611678236
zip:76531,1060,113607,0.009330410978196766
zip:76534,1,1091,0.0009165902841429881
zip:76537,3296,157114,0.020978397851241774
zip:76539,893,70360,0.012691870380898237
zip:76541,6820,388447,0.017557092730797252
zip:76542,29569,1319312,0.022412439210740143
zip:76543,10091,492853,0.020474664859501716
zip:76544,2174,64712,0.033595005563110396
zip:76548,29221,1134299,0.025761285163788384
zip:76549,48144,2587432,0.01860686580362305
zip:76550,3623,212337,0.017062499705656573
zip:76557,437,58335,0.007491214536727522
zip:76559,365,11607,0.031446540880503145
zip:76567,1102,163537,0.006738536233390609
zip:76570,1403,90028,0.015584040520726886
zip:76571,1113,46828,0.023767831212095327
zip:76574,3971,252851,0.015704901305511942
zip:76624,738,108790,0.006783711738211233
zip:76626,3,7270,0.0004126547455295736
zip:76629,292,7521,0.03882462438505518
zip:76633,845,56825,0.014870215574131105
zip:76634,142,18302,0.007758714894547044
zip:76635,211,6477,0.03257681025165972
zip:76636,872,84590,0.010308547109587422
zip:76637,528,24334,0.02169803567025561
zip:76638,1,3997,0.0002501876407305479
zip:76639,88,9323,0.009439021774107046
zip:76641,128,11902,0.010754495042849942
zip:76643,6859,368604,0.01860804549055355
zip:76645,1763,54586,0.03229765874033635
zip:76648,982,61414,0.015989839450288208
zip:76651,2670,90741,0.029424405726187722
zip:76653,845,39193,0.021559972444058887
zip:76655,1681,102794,0.016353094538591746
zip:76656,25,9812,0.0025479005299633103
zip:76661,4214,221368,0.019036175056918795
zip:76667,6863,575756,0.011919979991524188
zip:76670,276,14412,0.019150707743547043
zip:76673,37,6066,0.006099571381470491
zip:76679,54,8616,0.006267409470752089
zip:76681,509,24901,0.020440946146741093
zip:76682,979,90740,0.010789067665858496
zip:76687,89,13328,0.006677671068427371
zip:76689,289,16832,0.01716967680608365
zip:76690,1428,18729,0.07624539484222329
zip:76691,392,85872,0.00456493385504006
zip:76692,8891,368168,0.024149301405879925
zip:76693,637,37302,0.017076832341429413
zip:76702,122,16335,0.007468625650443832
zip:76705,24681,1367815,0.018044106841934034
zip:76706,14876,877158,0.01695931633753554
zip:76707,624,102191,0.006106212875889266
zip:76708,15840,980584,0.01615363905590954
zip:76710,12555,834023,0.015053541688898268
zip:76711,238,47370,0.005024276968545493
zip:76712,12124,888617,0.013643673258557962
zip:76801,6701,554909,0.012075853878744082
zip:76802,59,550,0.10727272727272727
zip:76821,363,44596,0.0081397434747511
zip:76823,115,7434,0.015469464622006995
zip:76825,1659,118789,0.013965939607202688
zip:76832,8,2138,0.0037418147801683817
zip:76834,483,23045,0.020958993274029072
zip:76837,761,136959,0.0055564073919932245
zip:76844,137,12943,0.010584872131654176
zip:76849,494,9694,0.050959356302867756
zip:76856,1657,82762,0.020021265798313235
zip:76859,237,12761,0.018572212209074523
zip:76861,63,2696,0.02336795252225519
zip:76864,420,16611,0.025284450063211124
zip:76872,21,3912,0.005368098159509203
zip:76877,579,113363,0.005107486569692051
zip:76878,924,221640,0.004168922577152139
zip:76901,14206,886456,0.01602561210031857
zip:76903,9107,547753,0.016626107022690885
zip:76904,16950,818941,0.020697461721906705
zip:76905,1250,32989,0.03789141835157173
zip:76932,218,29056,0.007502753303964758
zip:76933,671,75763,0.008856565869883716
zip:76936,238,3325,0.07157894736842105
zip:76937,88,2033,0.04328578455484506
zip:76941,198,13421,0.01475299903136875
zip:76943,330,12765,0.025851938895417155
zip:76945,199,23425,0.008495197438633938
zip:76950,203,9892,0.02052163364334816
zip:77002,13326,777408,0.017141578167448754
zip:77003,3405,159817,0.02130561830093169
zip:77004,7923,576021,0.013754706859645742
zip:77005,8640,276962,0.031195615282963007
zip:77006,8476,503586,0.01683128601668831
zip:77007,124159,6681259,0.0185831742191105
zip:77008,17446,688973,0.025321747006051037
zip:77009,6649,356416,0.018655166995869995
zip:77010,11,1490,0.00738255033557047
zip:77011,792,32142,0.024640657084188913
zip:77012,2035,48154,0.04226024836981351
zip:77013,1529,56319,0.027148919547577196
zip:77014,20341,1092222,0.018623503280468624
zip:77015,15642,942631,0.016593980040970433
zip:77016,19533,1145709,0.0170488317714184
zip:77017,5624,410279,0.013707745217278973
zip:77018,18086,722877,0.025019470809003467
zip:77019,15118,661810,0.02284341427297865
zip:77020,9977,546938,0.0182415557156387
zip:77021,15715,756687,0.020768164379723716
zip:77022,7059,409995,0.017217283137599237
zip:77023,64878,3582141,0.01811151487336763
zip:77024,10739,710234,0.015120368779866918
zip:77025,5398,196956,0.027407136619346455
zip:77026,7574,518190,0.014616260445010517
zip:77027,9469,662728,0.014287912989944593
zip:77028,15796,972088,0.016249557653216583
zip:77029,6044,445142,0.013577689815834048
zip:77030,2464,90235,0.027306477530891562
zip:77031,4565,204368,0.0223371565019964
zip:77032,823,38520,0.02136552440290758
zip:77033,34025,1745411,0.019493975917420022
zip:77034,12401,570664,0.021730825844980584
zip:77035,16358,813783,0.02010118176467191
zip:77036,22810,1128388,0.020214677929931903
zip:77037,986,80296,0.012279565607253164
zip:77038,10789,655631,0.01645590278678098
zip:77039,8622,400055,0.021552036594968193
zip:77040,19442,663638,0.029296092146622103
zip:77041,9430,389616,0.024203318138885467
zip:77042,37104,1838756,0.020178860055385273
zip:77043,4010,218375,0.018362907842014883
zip:77044,35008,1664116,0.021036995017174282
zip:77045,14361,703459,0.020414835832649806
zip:77047,17580,1010590,0.01739577870352962
zip:77048,10900,536201,0.020328197821339385
zip:77049,10168,361428,0.02813285080292617
zip:77051,3110,186718,0.016656133848905838
zip:77053,20906,1108465,0.018860315842178146
zip:77054,10797,446586,0.024176754309360348
zip:77055,37262,1967396,0.0189397559006931
zip:77056,12659,571932,0.022133750166103663
zip:77057,16059,731758,0.02194577988897969
zip:77058,3625,218398,0.016598137345580088
zip:77059,3089,199559,0.015479131484924257
zip:77060,22398,1089655,0.02055512983467244
zip:77061,6464,326144,0.019819466248037678
zip:77062,7514,231838,0.03241056254798609
zip:77063,126993,7632928,0.0166375210142163
zip:77064,13871,551898,0.025133267379117155
zip:77065,19545,1232316,0.015860379967475875
zip:77066,22032,993116,0.02218471960979382
zip:77067,10155,449661,0.02258367970537805
zip:77068,643,52300,0.012294455066921606
zip:77069,8779,474311,0.018508952986542586
zip:77070,18868,1008811,0.018703206051480407
zip:77071,7619,346339,0.021998677596227974
zip:77072,19344,699840,0.027640603566529493
zip:77073,33350,1677062,0.01988596724509887
zip:77074,12041,414464,0.02905198038912909
zip:77075,20667,975086,0.021195053564506103
zip:77076,6207,282361,0.02198249758288149
zip:77077,44517,2370882,0.01877655657261728
zip:77078,7115,394787,0.018022376623343727
zip:77079,6819,397418,0.017158256546004457
zip:77080,24512,841901,0.029115062222280292
zip:77081,6654,511427,0.01301065450201104
zip:77082,16130,909692,0.017731276080255733
zip:77083,15740,894379,0.017598803191935408
zip:77084,34992,1617418,0.0216344816244162
zip:77085,1856,109054,0.017019091459277054
zip:77086,5400,249790,0.02161815925377317
zip:77087,5957,376116,0.015838198853545184
zip:77088,35201,1751991,0.020091998189488418
zip:77089,23787,1247671,0.01906512213556298
zip:77090,34898,1650011,0.021150162029222836
zip:77091,63991,3489295,0.018339234716468512
zip:77092,5860,241607,0.02425426415625375
zip:77093,7565,432035,0.01751015542722233
zip:77094,302,3585,0.08423988842398884
zip:77095,16430,765604,0.02146018045882728
zip:77096,11289,644162,0.017525094619055454
zip:77098,2188,177145,0.012351463490361004
zip:77099,13584,641855,0.021163658458686153
zip:77275,119,6783,0.017543859649122806
zip:77301,21833,886340,0.02463275943768757
zip:77302,1286,82011,0.0156808233041909
zip:77303,3595,199604,0.018010661108995813
zip:77304,28316,1135122,0.024945336272224485
zip:77316,9344,693901,0.013465897873039525
zip:77318,5202,269402,0.01930943348601718
zip:77320,12726,839375,0.015161280714817572
zip:77325,471,42836,0.010995424409375293
zip:77327,9606,378370,0.02538784787377435
zip:77328,3720,275003,0.013527125158634632
zip:77331,1589,69526,0.02285475937059517
zip:77336,2355,69821,0.03372910728863809
zip:77338,18782,902026,0.020822016216827454
zip:77339,12341,594723,0.020750836944258083
zip:77340,5068,401495,0.01262282220201995
zip:77344,129,5709,0.02259590120861797
zip:77345,2801,179191,0.01563136541455765
zip:77346,41916,2104503,0.019917291636077496
zip:77347,621,23898,0.025985438111975897
zip:77351,16957,1406234,0.012058448309456321
zip:77354,4991,453608,0.011002892365214017
zip:77355,6354,347200,0.018300691244239633
zip:77356,6464,403415,0.01602320191366211
zip:77357,12105,563579,0.02147879889066129
zip:77360,4535,386717,0.011726921754150969
zip:77362,146,8389,0.0174037429967815
zip:77363,1018,120359,0.008458029727731204
zip:77365,8281,428949,0.01930532534170729
zip:77371,531,59312,0.008952657135149717
zip:77373,31265,1331343,0.023483805450586363
zip:77375,14544,1053127,0.013810300182219239
zip:77377,3926,159833,0.024563137775052712
zip:77378,1708,63361,0.026956645254967566
zip:77379,40245,1704323,0.023613481716787253
zip:77380,10893,536664,0.020297616385671482
zip:77381,2678,78877,0.03395159552214207
zip:77382,3934,132247,0.029747366669943362
zip:77383,937,29002,0.032308116681608164
zip:77384,8754,287296,0.030470316328803742
zip:77385,4365,237481,0.0183804178018452
zip:77386,25712,869970,0.029555042127889466
zip:77388,22058,1075068,0.020517771899079874
zip:77389,8260,309357,0.026700543385150488
zip:77396,27507,1167633,0.02355791588624165
zip:77401,2611,57665,0.04527876528223359
zip:77406,18607,920197,0.020220670139111517
zip:77407,14120,763851,0.018485280506276746
zip:77414,5939,512270,0.011593495617545435
zip:77417,467,21842,0.021380825931691237
zip:77418,60,4052,0.014807502467917079
zip:77420,3,7854,0.0003819709702062643
zip:77422,6765,422209,0.01602287018988226
zip:77423,272,2977,0.0913671481357071
zip:77426,32,5851,0.0054691505725517
zip:77429,20165,803200,0.02510582669322709
zip:77433,35323,1529386,0.023096196774391814
zip:77434,1247,81341,0.015330522122914643
zip:77435,1011,80320,0.01258715139442231
zip:77437,9462,653081,0.0144882487777167
zip:77441,2287,77633,0.029459121765228705
zip:77445,1519,268724,0.0056526398833003375
zip:77446,2125,113392,0.018740299139269084
zip:77447,9160,282997,0.032367834287995986
zip:77449,64309,3261742,0.019716151676006256
zip:77450,14545,760055,0.019136772996691028
zip:77451,997,38356,0.02599332568568151
zip:77455,345,35623,0.009684754231816523
zip:77459,62921,3314078,0.018985974379601204
zip:77465,3907,170533,0.022910521717204296
zip:77469,20134,973291,0.020686516160120662
zip:77471,3264,263773,0.012374276366421128
zip:77474,2361,95876,0.024625558012432727
zip:77475,24,4040,0.005940594059405941
zip:77477,5724,280690,0.02039260394029
zip:77478,5645,243794,0.023154794621688804
zip:77479,25396,1172952,0.02165135487215163
zip:77482,346,10973,0.031531942039551626
zip:77484,2727,282222,0.009662606033548057
zip:77486,395,14957,0.02640903924583807
zip:77488,2442,342572,0.007128428476349497
zip:77489,14970,695437,0.021526033271166187
zip:77491,2470,148967,0.01658085347761585
zip:77493,27742,1365168,0.020321308439693868
zip:77494,47659,2034222,0.023428613002907255
zip:77498,6205,234501,0.026460441533298365
zip:77502,9602,685233,0.014012751866883236
zip:77503,2228,83185,0.026783674941395684
zip:77504,780,52682,0.01480581602824494
zip:77505,4390,242136,0.01813030693494565
zip:77506,5216,238193,0.021898208595550667
zip:77510,1865,73838,0.02525799723719494
zip:77511,17166,683410,0.025118157475014998
zip:77514,78,6480,0.012037037037037037
zip:77515,8201,446865,0.018352298792700256
zip:77518,857,49963,0.017152692992814682
zip:77519,305,14990,0.020346897931954638
zip:77520,10977,427566,0.0256732293961634
zip:77521,49962,2290112,0.021816400245926838
zip:77523,6834,324191,0.02108016570478514
zip:77530,9288,519108,0.01789223051850482
zip:77531,1506,70928,0.02123279945860591
zip:77532,8636,384437,0.02246401881192497
zip:77534,27,1044,0.02586206896551724
zip:77535,6398,403040,0.015874354902739182
zip:77536,12490,596253,0.02094748370238808
zip:77538,55,22415,0.002453714030782958
zip:77539,5052,319686,0.015803006700324692
zip:77541,1051,104163,0.010089955166421858
zip:77545,5706,345675,0.016506834454328486
zip:77546,9796,378352,0.025891233560282487
zip:77550,7029,405180,0.017347845402043535
zip:77551,5632,493670,0.011408430733080803
zip:77554,465,43342,0.010728623506068017
zip:77563,138,2100,0.06571428571428571
zip:77564,27,2484,0.010869565217391304
zip:77566,9148,456865,0.0200234204852637
zip:77568,8994,517818,0.017369036997555126
zip:77571,11061,555522,0.019911002624558524
zip:77573,54032,2415883,0.022365321499426917
zip:77575,2890,253092,0.01141877262023296
zip:77578,9304,557978,0.01667449254271674
zip:77581,14737,733080,0.020102853713100888
zip:77583,4013,394469,0.010173169501278934
zip:77584,47314,2622497,0.01804158403231729
zip:77585,358,20949,0.017089121199102584
zip:77586,2198,122662,0.01791915996804226
zip:77587,1398,97605,0.014323036729675734
zip:77590,12326,592539,0.02080200628144308
zip:77591,997,44926,0.02219204914748698
zip:77597,5,543,0.009208103130755065
zip:77598,2749,107106,0.025666162493231004
zip:77611,897,69738,0.012862427944592619
zip:77612,3197,172773,0.018504048665011315
zip:77619,2555,191409,0.013348379647769958
zip:77625,1988,106413,0.018681927959929706
zip:77627,13254,746736,0.017749244712990938
zip:77629,1,2776,0.00036023054755043225
zip:77630,19857,1187881,0.016716320910933
zip:77632,2558,149613,0.017097444740764505
zip:77640,433,42870,0.010100303242360624
zip:77642,19854,1519576,0.013065486688392025
zip:77650,166,7240,0.02292817679558011
zip:77651,1691,110703,0.01527510546236326
zip:77656,7611,421530,0.018055654401821934
zip:77657,8408,562217,0.014955079622281077
zip:77659,1377,90927,0.015144016628724142
zip:77662,5275,283299,0.01861990335299454
zip:77664,172,11451,0.015020522225133176
zip:77701,3704,148551,0.024934197682950635
zip:77703,8099,436755,0.018543577062655265
zip:77705,27461,1332363,0.020610749472928923
zip:77706,25810,1472106,0.017532704845982558
zip:77707,8435,486679,0.017331752551476436
zip:77708,4772,256908,0.018574742709452412
zip:77713,1628,80979,0.02010397757443288
zip:77725,48,2530,0.018972332015810278
zip:77801,4,1570,0.0025477707006369425
zip:77802,9292,331946,0.027992504804998403
zip:77803,12970,543619,0.02385862157135788
zip:77808,2423,46588,0.05200910105606594
zip:77830,511,27655,0.018477671307177725
zip:77831,631,20112,0.031374303898170246
zip:77833,12667,1002641,0.012633634571097731
zip:77835,441,40583,0.010866619027671685
zip:77836,4508,282778,0.015941834230385674
zip:77837,375,54111,0.006930199035316294
zip:77840,14446,705328,0.020481251276002088
zip:77842,6,2261,0.0026536930561698365
zip:77845,22678,1351206,0.016783525235974383
zip:77853,107,4782,0.022375575073191132
zip:77856,528,104795,0.005038408321007682
zip:77859,2165,198109,0.01092832733495197
zip:77861,381,53371,0.007138708287272114
zip:77864,3068,280478,0.010938469327362574
zip:77868,1898,203598,0.009322291967504592
zip:77872,391,25375,0.015408866995073892
zip:77878,419,22365,0.018734630002235637
zip:77879,857,72369,0.011842087081485167
zip:77880,423,20586,0.02054794520547945
zip:77901,9543,639938,0.014912382137019524
zip:77904,6745,321430,0.020984351180661418
zip:77905,2299,198301,0.011593486669255325
zip:77954,924,88323,0.010461601168438571
zip:77957,886,31039,0.02854473404426689
zip:77962,475,20242,0.0234660606659421
zip:77963,869,35288,0.024625935162094763
zip:77964,350,20739,0.01687641641352042
zip:77968,445,57393,0.007753558796368895
zip:77970,1043,38948,0.026779295470884257
zip:77975,466,18308,0.025453353725147475
zip:77979,1921,150429,0.012770144054670309
zip:77983,3,2736,0.0010964912280701754
zip:77984,1965,84773,0.023179550092600237
zip:77995,3315,126920,0.026118815001575795
zip:78002,803,42582,0.018857733314546054
zip:78003,5928,303032,0.019562290451173473
zip:78006,9482,288411,0.03287669333000475
zip:78009,1333,47321,0.028169311722068425
zip:78013,1019,31985,0.03185868375801157
zip:78014,50,31336,0.001595608884350268
zip:78015,570,24403,0.023357783879031268
zip:78016,1038,47176,0.022002713244022386
zip:78017,14,890,0.015730337078651686
zip:78022,226,20192,0.01119255150554675
zip:78023,797,67282,0.011845664516512588
zip:78025,1212,110387,0.010979553751800484
zip:78026,4340,110967,0.039110726612416304
zip:78028,6141,428208,0.014341161304786458
zip:78039,129,21737,0.0059345815889957215
zip:78040,281,24200,0.011611570247933885
zip:78041,3700,167708,0.022062155651489494
zip:78045,7626,268471,0.028405302621139713
zip:78046,3738,134429,0.02780650008554702
zip:78052,4578,161312,0.028379785756794288
zip:78055,21,1216,0.017269736842105265
